VACUNA,ANIO,MES,PROVINCIA,RANGO_EDAD,CANTIDAD_DE_PERSONAL,POBLACION,PRESUPUESTO,UBIGEO,ALFABETISMO,AGUA_POTABLE,DEMORA_CITA_horas,DEMORA_TRASLADO_horas,MES_NUM,CANTIDAD
APO2,2020,JULIO,CORONEL PORTILLO,4_ANIOS,7.1220606887313185,8.65556303483634,13.597682853715673,250100,0.295,-1.2207799226423173,-6.907755278982137,-6.907755278982137,7,2.944491609360395
APO2,2020,AGOSTO,CORONEL PORTILLO,4_ANIOS,7.229114602956201,8.65556303483634,13.494858914580224,250100,0.287,-1.3823023398503531,-6.907755278982137,-6.907755278982137,8,3.8712218440242134
APO2,2020,SETIEMBRE,CORONEL PORTILLO,4_ANIOS,7.229114602956201,8.65556303483634,13.527345703658753,250100,0.148,-0.7528971849657193,2.6544384316535607,-0.8347107448817322,9,5.293309849837494
APO2,2020,OCTUBRE,CORONEL PORTILLO,4_ANIOS,7.250636221621637,8.65556303483634,13.663237781605368,250100,0.173,-0.7507762933965817,1.892509372328198,-1.3432348716594436,10,5.32788102314673
APO2,2020,NOVIEMBRE,CORONEL PORTILLO,4_ANIOS,7.2449422601126265,8.65556303483634,14.114358065058244,250100,0.208,-0.9545119446943529,-0.10092591858996053,-0.4780358009429998,11,6.371613556632105
APO2,2020,DICIEMBRE,CORONEL PORTILLO,4_ANIOS,7.260523300830294,8.65556303483634,11.991120459441266,250100,0.173,-0.5481814103097596,0.5056120567131032,-1.0498221244986778,12,6.248044808742535
APO2,2021,ENERO,CORONEL PORTILLO,4_ANIOS,7.2619277944568905,8.664578350921618,13.619871517025796,250100,0.167,-0.8818893051568227,1.4372250897884338,-1.8388510767619055,1,6.5132315945907315
APO2,2021,FEBRERO,CORONEL PORTILLO,4_ANIOS,7.263330318247439,8.664578350921618,13.425600836558248,250100,0.168,-1.6398971199188088,-0.7874578600311866,-0.42617814970570594,2,5.493065558558419
APO2,2021,MARZO,CORONEL PORTILLO,4_ANIOS,7.2800089420638265,8.664578350921618,14.054323501416484,250100,0.19,-0.898942093539542,-1.2982834837971773,-1.4610179073158271,3,5.192962406430334
APO2,2021,ABRIL,CORONEL PORTILLO,4_ANIOS,7.300473489487017,8.664578350921618,12.499741763553693,250100,0.203,-1.0356374895067213,3.3676061266670656,-1.7372712839439852,4,5.141669404438777
APO2,2021,MAYO,CORONEL PORTILLO,4_ANIOS,7.301148480619637,8.664578350921618,13.450264704204997,250100,0.218,-0.9014021193804044,-0.5242486440981314,-0.8462983600541201,5,5.159061046324451
APO2,2021,JUNIO,CORONEL PORTILLO,4_ANIOS,7.300473489487017,8.664578350921618,13.4532457354388,250100,0.154,-0.4525567156420149,0.9309822806171448,-1.5141277326297755,6,4.867542142733689
APO2,2021,JULIO,CORONEL PORTILLO,4_ANIOS,7.301148480619637,8.664578350921618,13.38123694261786,250100,0.228,-1.07587280169862,1.6158175193981394,-1.0876723486297752,7,5.141669404438777
APO2,2021,AGOSTO,CORONEL PORTILLO,4_ANIOS,7.313221053756746,8.664578350921618,13.353187757089165,250100,0.192,-1.194022473472768,2.0988764543184435,-1.439695137847006,8,5.164791688192902
APO2,2021,SETIEMBRE,CORONEL PORTILLO,4_ANIOS,7.305188887435822,8.664578350921618,13.432287747264946,250100,0.203,-0.657780036722654,-0.32573014008931084,-1.487220279709851,9,5.003953017332334
APO2,2021,OCTUBRE,CORONEL PORTILLO,4_ANIOS,7.278629632451569,8.664578350921618,13.325823271977082,250100,0.15,-0.991553216374702,2.388762789235098,-2.1037342342488805,10,5.293309849837494
APO2,2021,NOVIEMBRE,CORONEL PORTILLO,4_ANIOS,7.317213072370243,8.664578350921618,13.606946459289867,250100,0.162,-0.8651224452997557,3.45518038886021,0.7728821485787989,11,5.337542887382069
APO2,2021,DICIEMBRE,CORONEL PORTILLO,4_ANIOS,7.321189218114921,8.664578350921618,13.095744212252765,250100,0.166,-0.7787050689215919,2.3232696841868785,-1.258781040820931,12,5.198502556112442
APO2,2022,ENERO,CORONEL PORTILLO,4_ANIOS,7.331060960097266,8.672999813699382,13.435831612107915,250100,0.14,-1.40649706843741,4.120872887234924,-1.5558971455060706,1,5.081410576145298
APO2,2022,FEBRERO,CORONEL PORTILLO,4_ANIOS,7.362645904935389,8.672999813699382,13.721919400893377,250100,0.135,-1.3167682984712803,-0.7528971849657193,0.17227122094045313,2,4.83628984342792
APO2,2022,MARZO,CORONEL PORTILLO,4_ANIOS,7.379632776439676,8.672999813699382,13.572757237030647,250100,0.146,-0.6069694843188929,3.5403794457954922,-1.422958345491482,3,5.598425662695219
APO2,2022,ABRIL,CORONEL PORTILLO,4_ANIOS,7.380256411867662,8.672999813699382,13.525928015429363,250100,0.167,-1.1363141558521213,3.5837133639986836,-1.0671136216087387,4,5.505335600964751
APO2,2022,MAYO,CORONEL PORTILLO,4_ANIOS,7.355641741951685,8.672999813699382,13.541352622047773,250100,0.223,-1.9519282213808764,0.9400072584914712,-0.9675840262617056,5,5.505335600964751
APO2,2022,JUNIO,CORONEL PORTILLO,4_ANIOS,7.351158868279011,8.672999813699382,13.472477849832977,250100,0.168,-0.8301130356331027,0.40212620684264966,-1.4354846053106625,6,5.36598068790813
APO2,2022,JULIO,CORONEL PORTILLO,4_ANIOS,7.348588174428029,8.672999813699382,13.914502135826906,250100,0.19,-1.2039728043259361,2.5222024345316973,-1.4610179073158271,7,5.3327236241715745
APO2,2022,AGOSTO,CORONEL PORTILLO,4_ANIOS,7.3178768621962815,8.672999813699382,13.56599351470442,250100,0.148,-0.9390477189967712,2.9358761064006256,-1.725971728690052,8,4.969820243996333
APO2,2022,SETIEMBRE,CORONEL PORTILLO,4_ANIOS,7.349874347411652,8.672999813699382,13.45041742457264,250100,0.124,-1.0671136216087387,2.706382144001513,-0.6014799920341214,9,4.709539210280762
APO2,2022,OCTUBRE,CORONEL PORTILLO,4_ANIOS,7.43720695579927,8.672999813699382,13.202833072674917,250100,0.188,-0.5516476182862459,2.672906498966629,-2.0325579557809856,10,5.159061046324451
APO2,2022,NOVIEMBRE,CORONEL PORTILLO,4_ANIOS,7.43720695579927,8.672999813699382,13.42660753963045,250100,0.195,-1.5945492999403497,4.140225737478289,-1.305636458102436,11,5.111993812434784
APO2,2022,DICIEMBRE,CORONEL PORTILLO,4_ANIOS,7.43720695579927,8.672999813699382,13.812403737792614,250100,0.183,-0.7444404749474959,3.991831839601561,-1.6296406197516198,12,5.170489676840192
APO_REF,2019,ENERO,CORONEL PORTILLO,1_ANIO,6.777647732586632,8.646465702867285,13.736758434878066,250100,0.134,-0.5447271754416722,0.3811724155391198,-1.241328590869705,1,
APO_REF,2019,FEBRERO,CORONEL PORTILLO,1_ANIO,6.715384598455159,8.646465702867285,13.815830507774875,250100,0.139,-1.546463113272712,2.6143254305388974,-1.3943265328171548,2,
APO_REF,2019,MARZO,CORONEL PORTILLO,1_ANIO,6.8373338876463885,8.646465702867285,13.818721398693722,250100,0.222,-1.5371172508544744,1.7453664296583447,-0.8770700187208739,3,5.017286459309552
APO_REF,2019,ABRIL,CORONEL PORTILLO,1_ANIO,6.8373338876463885,8.646465702867285,13.814006428328238,250100,0.233,-0.6386589952758756,0.22713557258374711,-1.3783261914707137,4,4.997219030498045
APO_REF,2019,MAYO,CORONEL PORTILLO,1_ANIO,6.781058761009315,8.646465702867285,13.845190713036441,250100,0.24,-0.8209805520698302,3.6745015861679806,-1.2946271725940668,5,4.9487669825516
APO_REF,2019,JUNIO,CORONEL PORTILLO,1_ANIO,6.790098360372665,8.646465702867285,14.026689215363136,250100,0.229,-0.9755100915341263,1.1863178690872151,-1.820158943749753,6,5.141669404438777
APO_REF,2019,JULIO,CORONEL PORTILLO,1_ANIO,6.8373338876463885,8.646465702867285,14.11715470617171,250100,0.19,-0.8347107448817322,3.379428823189007,-1.0729445419195318,7,5.0434315685113384
APO_REF,2019,AGOSTO,CORONEL PORTILLO,1_ANIO,6.784458193858723,8.646465702867285,15.110246766887665,250100,0.161,-1.2275826699650698,1.8359358315608838,-1.5278579254416775,8,4.969820243996333
APO_REF,2019,SETIEMBRE,CORONEL PORTILLO,1_ANIO,6.793467253655614,8.646465702867285,11.359774297131064,250100,0.118,-0.715392789507265,3.9314333989479695,-1.4271163556401458,9,4.64440051447976
APO_REF,2019,OCTUBRE,CORONEL PORTILLO,1_ANIO,6.8373338876463885,8.646465702867285,13.33637415319192,250100,0.19,-0.6911491778972723,3.0960752222500187,-1.3356012468043725,10,3.8712218440242134
APO_REF,2019,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,6.786718079272616,8.646465702867285,14.410929137244716,250100,0.26,-1.1679623668029029,2.7021662579432353,-1.2447947988461912,11,5.308272647884
APO_REF,2019,DICIEMBRE,CORONEL PORTILLO,1_ANIO,6.78784610970466,8.646465702867285,14.485051286360488,250100,0.186,-0.6198967188203526,3.6617137860411666,-1.4653375684603434,12,5.030444457318788
APO_REF,2020,ENERO,CORONEL PORTILLO,1_ANIO,7.1220606887313185,8.65556303483634,13.564341691802975,250100,0.143,-0.8867319296326107,1.9530276168241774,-1.3093333199837622,1,4.682140486340613
APO_REF,2020,FEBRERO,CORONEL PORTILLO,1_ANIO,7.129298350211103,8.65556303483634,13.543441959696858,250100,0.176,-0.6597124044737079,3.1504684962033007,-1.546463113272712,2,4.867542142733689
APO_REF,2020,MARZO,CORONEL PORTILLO,1_ANIO,7.135688143206171,8.65556303483634,13.529608235484199,250100,0.27,-1.0700248318161971,1.0317599816802692,-0.9888614247089905,3,5.560685477161977
APO_REF,2020,ABRIL,CORONEL PORTILLO,1_ANIO,7.129298350211103,8.65556303483634,13.611128652361893,250100,0.278,-1.05268335677971,-6.907755278982137,-6.907755278982137,4,5.505335600964751
APO_REF,2020,MAYO,CORONEL PORTILLO,1_ANIO,7.166266746334112,8.65556303483634,13.47400990140351,250100,0.338,-0.8393296907380268,-6.907755278982137,-6.907755278982137,5,5.111993812434784
APO_REF,2020,JUNIO,CORONEL PORTILLO,1_ANIO,7.1670386485168605,8.65556303483634,13.485369041380835,250100,0.323,-1.4146938356415886,-6.907755278982137,-6.907755278982137,6,2.639128755635788
APO_REF,2020,JULIO,CORONEL PORTILLO,1_ANIO,7.1220606887313185,8.65556303483634,13.597682853715673,250100,0.295,-1.2207799226423173,-6.907755278982137,-6.907755278982137,7,2.995782272304033
APO_REF,2020,AGOSTO,CORONEL PORTILLO,1_ANIO,7.229114602956201,8.65556303483634,13.494858914580224,250100,0.287,-1.3823023398503531,-6.907755278982137,-6.907755278982137,8,4.406731442311845
APO_REF,2020,SETIEMBRE,CORONEL PORTILLO,1_ANIO,7.229114602956201,8.65556303483634,13.527345703658753,250100,0.148,-0.7528971849657193,2.6544384316535607,-0.8347107448817322,9,5.605805742759827
APO_REF,2020,OCTUBRE,CORONEL PORTILLO,1_ANIO,7.250636221621637,8.65556303483634,13.663237781605368,250100,0.173,-0.7507762933965817,1.892509372328198,-1.3432348716594436,10,5.713736105833956
APO_REF,2020,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,7.2449422601126265,8.65556303483634,14.114358065058244,250100,0.208,-0.9545119446943529,-0.10092591858996053,-0.4780358009429998,11,6.224560409471419
APO_REF,2020,DICIEMBRE,CORONEL PORTILLO,1_ANIO,7.260523300830294,8.65556303483634,11.991120459441266,250100,0.173,-0.5481814103097596,0.5056120567131032,-1.0498221244986778,12,6.028280929866349
APO_REF,2021,ENERO,CORONEL PORTILLO,1_ANIO,7.2619277944568905,8.664578350921618,13.619871517025796,250100,0.167,-0.8818893051568227,1.4372250897884338,-1.8388510767619055,1,6.133400212191693
APO_REF,2021,FEBRERO,CORONEL PORTILLO,1_ANIO,7.263330318247439,8.664578350921618,13.425600836558248,250100,0.168,-1.6398971199188088,-0.7874578600311866,-0.42617814970570594,2,5.6383582280462745
APO_REF,2021,MARZO,CORONEL PORTILLO,1_ANIO,7.2800089420638265,8.664578350921618,14.054323501416484,250100,0.19,-0.898942093539542,-1.2982834837971773,-1.4610179073158271,3,5.513432778414917
APO_REF,2021,ABRIL,CORONEL PORTILLO,1_ANIO,7.300473489487017,8.664578350921618,12.499741763553693,250100,0.203,-1.0356374895067213,3.3676061266670656,-1.7372712839439852,4,5.347112292610893
APO_REF,2021,MAYO,CORONEL PORTILLO,1_ANIO,7.301148480619637,8.664578350921618,13.450264704204997,250100,0.218,-0.9014021193804044,-0.5242486440981314,-0.8462983600541201,5,5.669884371250436
APO_REF,2021,JUNIO,CORONEL PORTILLO,1_ANIO,7.300473489487017,8.664578350921618,13.4532457354388,250100,0.154,-0.4525567156420149,0.9309822806171448,-1.5141277326297755,6,5.32788102314673
APO_REF,2021,JULIO,CORONEL PORTILLO,1_ANIO,7.301148480619637,8.664578350921618,13.38123694261786,250100,0.228,-1.07587280169862,1.6158175193981394,-1.0876723486297752,7,5.459589769454254
APO_REF,2021,AGOSTO,CORONEL PORTILLO,1_ANIO,7.313221053756746,8.664578350921618,13.353187757089165,250100,0.192,-1.194022473472768,2.0988764543184435,-1.439695137847006,8,5.389076296016121
APO_REF,2021,SETIEMBRE,CORONEL PORTILLO,1_ANIO,7.305188887435822,8.664578350921618,13.432287747264946,250100,0.203,-0.657780036722654,-0.32573014008931084,-1.487220279709851,9,5.587252403711588
APO_REF,2021,OCTUBRE,CORONEL PORTILLO,1_ANIO,7.278629632451569,8.664578350921618,13.325823271977082,250100,0.15,-0.991553216374702,2.388762789235098,-2.1037342342488805,10,5.713736105833956
APO_REF,2021,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,7.317213072370243,8.664578350921618,13.606946459289867,250100,0.162,-0.8651224452997557,3.45518038886021,0.7728821485787989,11,5.5947150970670485
APO_REF,2021,DICIEMBRE,CORONEL PORTILLO,1_ANIO,7.321189218114921,8.664578350921618,13.095744212252765,250100,0.166,-0.7787050689215919,2.3232696841868785,-1.258781040820931,12,5.262695370238613
APO_REF,2022,ENERO,CORONEL PORTILLO,1_ANIO,7.331060960097266,8.672999813699382,13.435831612107915,250100,0.14,-1.40649706843741,4.120872887234924,-1.5558971455060706,1,5.652492689034425
APO_REF,2022,FEBRERO,CORONEL PORTILLO,1_ANIO,7.362645904935389,8.672999813699382,13.721919400893377,250100,0.135,-1.3167682984712803,-0.7528971849657193,0.17227122094045313,2,5.06891049150863
APO_REF,2022,MARZO,CORONEL PORTILLO,1_ANIO,7.379632776439676,8.672999813699382,13.572757237030647,250100,0.146,-0.6069694843188929,3.5403794457954922,-1.422958345491482,3,5.655995307317236
APO_REF,2022,ABRIL,CORONEL PORTILLO,1_ANIO,7.380256411867662,8.672999813699382,13.525928015429363,250100,0.167,-1.1363141558521213,3.5837133639986836,-1.0671136216087387,4,5.720315055290561
APO_REF,2022,MAYO,CORONEL PORTILLO,1_ANIO,7.355641741951685,8.672999813699382,13.541352622047773,250100,0.223,-1.9519282213808764,0.9400072584914712,-0.9675840262617056,5,5.755745378138867
APO_REF,2022,JUNIO,CORONEL PORTILLO,1_ANIO,7.351158868279011,8.672999813699382,13.472477849832977,250100,0.168,-0.8301130356331027,0.40212620684264966,-1.4354846053106625,6,5.513432778414917
APO_REF,2022,JULIO,CORONEL PORTILLO,1_ANIO,7.348588174428029,8.672999813699382,13.914502135826906,250100,0.19,-1.2039728043259361,2.5222024345316973,-1.4610179073158271,7,5.579733599564007
APO_REF,2022,AGOSTO,CORONEL PORTILLO,1_ANIO,7.3178768621962815,8.672999813699382,13.56599351470442,250100,0.148,-0.9390477189967712,2.9358761064006256,-1.725971728690052,8,5.420539424041258
APO_REF,2022,SETIEMBRE,CORONEL PORTILLO,1_ANIO,7.349874347411652,8.672999813699382,13.45041742457264,250100,0.124,-1.0671136216087387,2.706382144001513,-0.6014799920341214,9,5.4553253888528435
APO_REF,2022,OCTUBRE,CORONEL PORTILLO,1_ANIO,7.43720695579927,8.672999813699382,13.202833072674917,250100,0.188,-0.5516476182862459,2.672906498966629,-2.0325579557809856,10,5.739796127608148
APO_REF,2022,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,7.43720695579927,8.672999813699382,13.42660753963045,250100,0.195,-1.5945492999403497,4.140225737478289,-1.305636458102436,11,5.583500068173128
APO_REF,2022,DICIEMBRE,CORONEL PORTILLO,1_ANIO,7.43720695579927,8.672999813699382,13.812403737792614,250100,0.183,-0.7444404749474959,3.991831839601561,-1.6296406197516198,12,5.789963228996553
APT,2019,ENERO,CORONEL PORTILLO,1_ANIO,6.777647732586632,8.646465702867285,13.736758434878066,250100,0.134,-0.5447271754416722,0.3811724155391198,-1.241328590869705,1,
APT,2019,FEBRERO,CORONEL PORTILLO,1_ANIO,6.715384598455159,8.646465702867285,13.815830507774875,250100,0.139,-1.546463113272712,2.6143254305388974,-1.3943265328171548,2,
APT,2019,MARZO,CORONEL PORTILLO,1_ANIO,6.8373338876463885,8.646465702867285,13.818721398693722,250100,0.222,-1.5371172508544744,1.7453664296583447,-0.8770700187208739,3,5.087602508052838
APT,2019,ABRIL,CORONEL PORTILLO,1_ANIO,6.8373338876463885,8.646465702867285,13.814006428328238,250100,0.233,-0.6386589952758756,0.22713557258374711,-1.3783261914707137,4,5.023887099772003
APT,2019,MAYO,CORONEL PORTILLO,1_ANIO,6.781058761009315,8.646465702867285,13.845190713036441,250100,0.24,-0.8209805520698302,3.6745015861679806,-1.2946271725940668,5,5.003953017332334
APT,2019,JUNIO,CORONEL PORTILLO,1_ANIO,6.790098360372665,8.646465702867285,14.026689215363136,250100,0.229,-0.9755100915341263,1.1863178690872151,-1.820158943749753,6,5.214941192376826
APT,2019,JULIO,CORONEL PORTILLO,1_ANIO,6.8373338876463885,8.646465702867285,14.11715470617171,250100,0.19,-0.8347107448817322,3.379428823189007,-1.0729445419195318,7,5.099872525366584
APT,2019,AGOSTO,CORONEL PORTILLO,1_ANIO,6.784458193858723,8.646465702867285,15.110246766887665,250100,0.161,-1.2275826699650698,1.8359358315608838,-1.5278579254416775,8,5.081410576145298
APT,2019,SETIEMBRE,CORONEL PORTILLO,1_ANIO,6.793467253655614,8.646465702867285,11.359774297131064,250100,0.118,-0.715392789507265,3.9314333989479695,-1.4271163556401458,9,4.8903566469904804
APT,2019,OCTUBRE,CORONEL PORTILLO,1_ANIO,6.8373338876463885,8.646465702867285,13.33637415319192,250100,0.19,-0.6911491778972723,3.0960752222500187,-1.3356012468043725,10,4.34381840878234
APT,2019,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,6.786718079272616,8.646465702867285,14.410929137244716,250100,0.26,-1.1679623668029029,2.7021662579432353,-1.2447947988461912,11,5.370642679279637
APT,2019,DICIEMBRE,CORONEL PORTILLO,1_ANIO,6.78784610970466,8.646465702867285,14.485051286360488,250100,0.186,-0.6198967188203526,3.6617137860411666,-1.4653375684603434,12,5.170489676840192
APT,2020,ENERO,CORONEL PORTILLO,1_ANIO,7.1220606887313185,8.65556303483634,13.564341691802975,250100,0.143,-0.8867319296326107,1.9530276168241774,-1.3093333199837622,1,4.976740638948518
APT,2020,FEBRERO,CORONEL PORTILLO,1_ANIO,7.129298350211103,8.65556303483634,13.543441959696858,250100,0.176,-0.6597124044737079,3.1504684962033007,-1.546463113272712,2,4.9836134709999484
APT,2020,MARZO,CORONEL PORTILLO,1_ANIO,7.135688143206171,8.65556303483634,13.529608235484199,250100,0.27,-1.0700248318161971,1.0317599816802692,-0.9888614247089905,3,5.634793174591444
APT,2020,ABRIL,CORONEL PORTILLO,1_ANIO,7.129298350211103,8.65556303483634,13.611128652361893,250100,0.278,-1.05268335677971,-6.907755278982137,-6.907755278982137,4,5.579733599564007
APT,2020,MAYO,CORONEL PORTILLO,1_ANIO,7.166266746334112,8.65556303483634,13.47400990140351,250100,0.338,-0.8393296907380268,-6.907755278982137,-6.907755278982137,5,5.159061046324451
APT,2020,JUNIO,CORONEL PORTILLO,1_ANIO,7.1670386485168605,8.65556303483634,13.485369041380835,250100,0.323,-1.4146938356415886,-6.907755278982137,-6.907755278982137,6,2.833272165855592
APT,2020,JULIO,CORONEL PORTILLO,1_ANIO,7.1220606887313185,8.65556303483634,13.597682853715673,250100,0.295,-1.2207799226423173,-6.907755278982137,-6.907755278982137,7,3.218915824068222
APT,2020,AGOSTO,CORONEL PORTILLO,1_ANIO,7.229114602956201,8.65556303483634,13.494858914580224,250100,0.287,-1.3823023398503531,-6.907755278982137,-6.907755278982137,8,4.406731442311845
APT,2020,SETIEMBRE,CORONEL PORTILLO,1_ANIO,7.229114602956201,8.65556303483634,13.527345703658753,250100,0.148,-0.7528971849657193,2.6544384316535607,-0.8347107448817322,9,5.686978746164582
APT,2020,OCTUBRE,CORONEL PORTILLO,1_ANIO,7.250636221621637,8.65556303483634,13.663237781605368,250100,0.173,-0.7507762933965817,1.892509372328198,-1.3432348716594436,10,5.7651942375761696
APT,2020,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,7.2449422601126265,8.65556303483634,14.114358065058244,250100,0.208,-0.9545119446943529,-0.10092591858996053,-0.4780358009429998,11,6.021025776531046
APT,2020,DICIEMBRE,CORONEL PORTILLO,1_ANIO,7.260523300830294,8.65556303483634,11.991120459441266,250100,0.173,-0.5481814103097596,0.5056120567131032,-1.0498221244986778,12,6.001417353205611
APT,2021,ENERO,CORONEL PORTILLO,1_ANIO,7.2619277944568905,8.664578350921618,13.619871517025796,250100,0.167,-0.8818893051568227,1.4372250897884338,-1.8388510767619055,1,6.073046838245216
APT,2021,FEBRERO,CORONEL PORTILLO,1_ANIO,7.263330318247439,8.664578350921618,13.425600836558248,250100,0.168,-1.6398971199188088,-0.7874578600311866,-0.42617814970570594,2,5.545181350721933
APT,2021,MARZO,CORONEL PORTILLO,1_ANIO,7.2800089420638265,8.664578350921618,14.054323501416484,250100,0.19,-0.898942093539542,-1.2982834837971773,-1.4610179073158271,3,5.556831922695945
APT,2021,ABRIL,CORONEL PORTILLO,1_ANIO,7.300473489487017,8.664578350921618,12.499741763553693,250100,0.203,-1.0356374895067213,3.3676061266670656,-1.7372712839439852,4,5.3752830373030775
APT,2021,MAYO,CORONEL PORTILLO,1_ANIO,7.301148480619637,8.664578350921618,13.450264704204997,250100,0.218,-0.9014021193804044,-0.5242486440981314,-0.8462983600541201,5,5.693735505800398
APT,2021,JUNIO,CORONEL PORTILLO,1_ANIO,7.300473489487017,8.664578350921618,13.4532457354388,250100,0.154,-0.4525567156420149,0.9309822806171448,-1.5141277326297755,6,5.35659099164202
APT,2021,JULIO,CORONEL PORTILLO,1_ANIO,7.301148480619637,8.664578350921618,13.38123694261786,250100,0.228,-1.07587280169862,1.6158175193981394,-1.0876723486297752,7,5.525456923187592
APT,2021,AGOSTO,CORONEL PORTILLO,1_ANIO,7.313221053756746,8.664578350921618,13.353187757089165,250100,0.192,-1.194022473472768,2.0988764543184435,-1.439695137847006,8,5.347112292610893
APT,2021,SETIEMBRE,CORONEL PORTILLO,1_ANIO,7.305188887435822,8.664578350921618,13.432287747264946,250100,0.203,-0.657780036722654,-0.32573014008931084,-1.487220279709851,9,5.624021116289125
APT,2021,OCTUBRE,CORONEL PORTILLO,1_ANIO,7.278629632451569,8.664578350921618,13.325823271977082,250100,0.15,-0.991553216374702,2.388762789235098,-2.1037342342488805,10,5.690362832696732
APT,2021,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,7.317213072370243,8.664578350921618,13.606946459289867,250100,0.162,-0.8651224452997557,3.45518038886021,0.7728821485787989,11,5.6383582280462745
APT,2021,DICIEMBRE,CORONEL PORTILLO,1_ANIO,7.321189218114921,8.664578350921618,13.095744212252765,250100,0.166,-0.7787050689215919,2.3232696841868785,-1.258781040820931,12,5.236447281964739
APT,2022,ENERO,CORONEL PORTILLO,1_ANIO,7.331060960097266,8.672999813699382,13.435831612107915,250100,0.14,-1.40649706843741,4.120872887234924,-1.5558971455060706,1,5.707113587002493
APT,2022,FEBRERO,CORONEL PORTILLO,1_ANIO,7.362645904935389,8.672999813699382,13.721919400893377,250100,0.135,-1.3167682984712803,-0.7528971849657193,0.17227122094045313,2,5.081410576145298
APT,2022,MARZO,CORONEL PORTILLO,1_ANIO,7.379632776439676,8.672999813699382,13.572757237030647,250100,0.146,-0.6069694843188929,3.5403794457954922,-1.422958345491482,3,5.7004469178666985
APT,2022,ABRIL,CORONEL PORTILLO,1_ANIO,7.380256411867662,8.672999813699382,13.525928015429363,250100,0.167,-1.1363141558521213,3.5837133639986836,-1.0671136216087387,4,5.777655419193096
APT,2022,MAYO,CORONEL PORTILLO,1_ANIO,7.355641741951685,8.672999813699382,13.541352622047773,250100,0.223,-1.9519282213808764,0.9400072584914712,-0.9675840262617056,5,5.793016657159984
APT,2022,JUNIO,CORONEL PORTILLO,1_ANIO,7.351158868279011,8.672999813699382,13.472477849832977,250100,0.168,-0.8301130356331027,0.40212620684264966,-1.4354846053106625,6,5.5947150970670485
APT,2022,JULIO,CORONEL PORTILLO,1_ANIO,7.348588174428029,8.672999813699382,13.914502135826906,250100,0.19,-1.2039728043259361,2.5222024345316973,-1.4610179073158271,7,5.613131756016447
APT,2022,AGOSTO,CORONEL PORTILLO,1_ANIO,7.3178768621962815,8.672999813699382,13.56599351470442,250100,0.148,-0.9390477189967712,2.9358761064006256,-1.725971728690052,8,5.463836042304768
APT,2022,SETIEMBRE,CORONEL PORTILLO,1_ANIO,7.349874347411652,8.672999813699382,13.45041742457264,250100,0.124,-1.0671136216087387,2.706382144001513,-0.6014799920341214,9,5.493065558558419
APT,2022,OCTUBRE,CORONEL PORTILLO,1_ANIO,7.43720695579927,8.672999813699382,13.202833072674917,250100,0.188,-0.5516476182862459,2.672906498966629,-2.0325579557809856,10,5.7651942375761696
APT,2022,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,7.43720695579927,8.672999813699382,13.42660753963045,250100,0.195,-1.5945492999403497,4.140225737478289,-1.305636458102436,11,5.66296395235214
APT,2022,DICIEMBRE,CORONEL PORTILLO,1_ANIO,7.43720695579927,8.672999813699382,13.812403737792614,250100,0.183,-0.7444404749474959,3.991831839601561,-1.6296406197516198,12,5.869299737988541
BCG,2019,ENERO,CORONEL PORTILLO,RN,6.777647732586632,8.646465702867285,13.736758434878066,250100,0.134,-0.5447271754416722,0.3811724155391198,-1.241328590869705,1,
BCG,2019,FEBRERO,CORONEL PORTILLO,RN,6.715384598455159,8.646465702867285,13.815830507774875,250100,0.139,-1.546463113272712,2.6143254305388974,-1.3943265328171548,2,
BCG,2019,MARZO,CORONEL PORTILLO,RN,6.8373338876463885,8.646465702867285,13.818721398693722,250100,0.222,-1.5371172508544744,1.7453664296583447,-0.8770700187208739,3,6.9324488671817885
BCG,2019,ABRIL,CORONEL PORTILLO,RN,6.8373338876463885,8.646465702867285,13.814006428328238,250100,0.233,-0.6386589952758756,0.22713557258374711,-1.3783261914707137,4,6.641183475222768
BCG,2019,MAYO,CORONEL PORTILLO,RN,6.781058761009315,8.646465702867285,13.845190713036441,250100,0.24,-0.8209805520698302,3.6745015861679806,-1.2946271725940668,5,6.588927853048392
BCG,2019,JUNIO,CORONEL PORTILLO,RN,6.790098360372665,8.646465702867285,14.026689215363136,250100,0.229,-0.9755100915341263,1.1863178690872151,-1.820158943749753,6,6.556779776611579
BCG,2019,JULIO,CORONEL PORTILLO,RN,6.8373338876463885,8.646465702867285,14.11715470617171,250100,0.19,-0.8347107448817322,3.379428823189007,-1.0729445419195318,7,6.601231477423605
BCG,2019,AGOSTO,CORONEL PORTILLO,RN,6.784458193858723,8.646465702867285,15.110246766887665,250100,0.161,-1.2275826699650698,1.8359358315608838,-1.5278579254416775,8,6.456771225429644
BCG,2019,SETIEMBRE,CORONEL PORTILLO,RN,6.793467253655614,8.646465702867285,11.359774297131064,250100,0.118,-0.715392789507265,3.9314333989479695,-1.4271163556401458,9,6.47234784009476
